,$type,pickerTitle,published,name,title,description,image,imageCaption,imageCopyright,museumId,museumName,metaDescription,allowPublish,isVisibleOnWebsite,lastModifiedOn,createdOn,getColor,translationSetId,language,id,created,modified,hasDynamicValueTags
131,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Zeeuws Museum - Een prachtig praktisch pronkstuk,2020-05-25T04:17:13.585+00:00,Een prachtig praktisch pronkstuk,Het verhaal van de gouden voorhoofdsnaald,"Scharen, mesjes en kokers met verschillende naalden hebben de vrouwen en meisjes eeuwen lang aan hun rokken bungelen. Het is (naai)gereedschap. De rijgnaald wordt na gebruik onder de mutsband gestoken. Het is een platte stompe naald waarmee een koord of een veter door een keurs- of rijglijf wordt geregen en aangesnoerd.

### Van praktisch naar pronkstuk
In de loop van honderden jaren verandert de rijgnaald in een prachtig zilveren of gouden hoofdsieraad. De naald wordt verbonden met een plat, gegraveerd deel dat het voorhoofd deels bedekt. De voorhoofdsnaald wordt in de Zeeuwse streekdracht gedragen tot eind 19e eeuw.

### Getrouwd of vrijgezel
De getrouwde vrouw draagt de voorhoofdsnaald rechts. De huwbare dame draagt de voorhoofdsnaald links. Het aantal zwaantjes in het versier- en graveerwerk vertelt over de rijkdom van de draagster en haar familie. Kom zelf kijken hoe de rijgnaald langzaam verandert in de voorhoofdsnaald.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'f804872b-10f9-437b-a129-3380206acab9', 'variantId': None}",De gouden voorhoofdsnaald is een bijzonder sieraad met een boodschap. De manier hoe het sieraad wordt gedragen laat namelijk zien of de vrouw getrouwd is of vrijgezel.,,d1bfbaa4-b8f9-44fa-b167-08d7f60b9c3e,Zeeuws Museum,Ontdek het bijzondere verhaal van de voorhoofdsnaald. Het naaigereedschap verandert langzaam naar pronkstuk. Te bewonderen in het Zeeuws Museum.,True,True,16-07-2020 11:36,23-05-2020 04:17,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#1500FF', 'textColor': '#FFFFFF'}",6ce9bc1d-38b9-43c2-9a8f-bcfdd4da6ee0,nl,ac7603f6-f2c3-4495-df91-08d7febc56cf,2020-05-23T04:17:14.9233559+00:00,2020-07-16 11:36:01.115462600+00:00,False
132,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Drukkerijmuseum Meppel - Stopcilinderpers Uytterbest,2020-05-25T11:12:28.574+00:00,Stopcilinderpers Uytterbest,Stopcilinderpers Uytterbest,De stopcilinderpers Uytterbest is in 1847 in Brussel gebouwd. De handbediende pers is een van de eerste van dit type en was een revolutie in de drukkerswereld. Sinds eind 2018 is deze unieke pers te bewonderen in het Drukkerijmuseum en is het een van de oudste nog werkende machines in het museum.Tijdens een demonstratie kun je zelf ervaren hoe het was om met deze machine te werken en mag je een topografische kaart uit 1634 van Drenthe afdrukken.,"{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '9714ca9a-f397-4b32-8894-742bdaced8b9', 'variantId': None}",De stopcilinderpers uit 1847,,6f7af94f-07dc-4613-afb9-08d7f60b9c3e,Drukkerijmuseum Meppel,Drukkerijmuseum Meppel - Stopcilinderpers Uytterbest,True,True,17-06-2020 11:06,23-05-2020 11:12,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#3C68EB', 'textColor': '#FFFFFF'}",094dec7f-1fd7-49ec-8a3c-105fb252b359,nl,0e928b61-30fd-439f-df92-08d7febc56cf,2020-05-23T11:12:30.312726+00:00,2020-06-17 11:06:51.019718+00:00,False
133,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Kasteelruïne - Fluweelengrot Valkenburg - De kapel in de Fluweelengrot,2020-05-25T11:22:46.001+00:00,De kapel in de Fluweelengrot,De kapel in de Fluweelengrot,"In 1794 wordt Zuid-Limburg deel van de Franse Republiek. Een van de wetten was een eed van haat jegens het Franse koningshuis. Dit, met de al geldende wetten, schoot voornamelijk de katholieke kerk in het verkeerde keelgat. Priesters die weigerden om deze eed van haat af te leggen mochten hun ambt niet meer uitoefenen. Veel priesters werden opgepakt en gevangen gezet. De priesters die toch hun werk wilden voortzetten moesten dit in het geheim doen. De grotten boden een uitkomst. De priesters uit Valkenburg die onderdoken, deden dit onder leiding van pastoor Servatius Widdershoven. De legende wil dat deze pastoor drie jaar onafgebroken in deze grot is verbleven. De kapel is na de Franse periode verder afgewerkt tot de kapel zoals we deze nu kennen.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'dd8d5078-dd2a-4292-b119-4d4a53c38d98', 'variantId': None}",De legende vertelt dat pastoor Servatius Widdershoven 3 jaar doorbracht in de grot,,0ac1db4e-efda-4f20-b10d-08d7f60b9c3e,Kasteelruïne - Fluweelengrot Valkenburg,Ontdek in Kasteel Valkenburg de grot met kapel er in.,True,True,10-07-2020 13:50,23-05-2020 11:22,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#22552B', 'textColor': '#FFFFFF'}",e494443c-b5e8-4674-8580-a466bf524874,nl,2a9ecc06-31f2-468a-df93-08d7febc56cf,2020-05-23T11:22:48.1167634+00:00,2020-07-10 13:50:03.338560300+00:00,False
134,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",MOW | Museum Westerwolde - L Bruckman - Homeward bound,2020-05-25T11:25:35.052+00:00,L Bruckman - Homeward bound,"Lodewijk Bruckman, 'Homeward bound', 1967","Magische maar ook levensechte weergave, die maakt dat je fruit wil aanraken of bloemen denkt te ruiken. Lodewijk Karel 'Loki' Bruckman was een Nederlandse fijnschilder met een hang naar het magisch realisme. Zijn werk kenmerkt zich door een geweldig vakmanschap, een fijne penseelvoering en prachtige, heldere kleuren. 

In zijn latere werk komt een meer directe, minder sombere magische vervreemding tot uiting. Composities zweven in het luchtledige en krijgen een surreel karakter. Bruckman verbleef enige tijd in Bellingwolde en schonk een collectie aan de Gemeente Bellingwedde. MOW toont een selectie van deze en andere werken, in bruikleen van de Gemeente Goes, in een permanente zaal.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '22820cce-df2f-4fce-b1fe-9f88b0fb0c96', 'variantId': None}",In MOW is een deel van de vaste opstelling gewijd aan Bruckmans magisch realistische werk. ,,0b9db6ba-12ef-4296-b02d-08d7f60b9c3e,MOW | Museum Westerwolde,"Het MOW | Museum Westerwolde - Lodewijk Bruckman, 'Homeward bound',  1967",True,True,02-07-2020 12:10,23-05-2020 11:26,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#F2F707', 'textColor': '#241F1C'}",5361aa51-fa54-4c0f-95f9-e0bff615515d,nl,bb0b4528-559e-4b6c-df94-08d7febc56cf,2020-05-23T11:26:21.6908883+00:00,2020-07-02 12:10:37.043654900+00:00,False
135,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Natuurmuseum Fryslân - De potvis van Ameland,2020-05-25T11:30:17.322+00:00,De potvis van Ameland,De potvis van Ameland,"Het pronkstuk van Natuurmuseum Fryslân is één van de grootste objecten uit de collectie: het 14 meter lange skelet van de potvis. Dit onfortuinlijke dier spoelde op 3 november 1994 aan op een zandbank tussen Ameland en Terschelling. De potvis werd naar Ameland gesleept en binnen vier dagen van spek en vlees ontdaan. De preparateur van Natuurmuseum Fryslân heeft het skelet geprepareerd. 

Het gaat om een mannetjespotvis van 30 ton. Aan de hand van een doorgezaagde tand kon vastgesteld worden dat het dier 33 jaar oud was. Normaal komen potvissen niet in de zuidelijke Noordzee voor. De Amelander potvis is waarschijnlijk verdwaald en door honger en uitputting omgekomen. In zijn maag werd een bos touw van honderd meter lang gevonden en duizenden inktvissnaveltjes. Inktvis vormt het geliefde voedsel van de potvis.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'ebff75a2-4ed1-431f-884d-4d963ac5d70c', 'variantId': None}",De potvis die in 1994 op de zandbank tussen Ameland en Terschelling aanspoelde. ,,35e02d19-87be-4d47-b0ae-08d7f60b9c3e,Natuurmuseum Fryslân,Natuurmuseum Fryslân - Ontmoet onze potvis,True,True,15-06-2020 07:10,23-05-2020 11:31,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#13E4C1', 'textColor': '#241F1C'}",1e610408-57c7-45c0-82c7-123109907c3f,nl,aaa3ead7-f748-4912-df95-08d7febc56cf,2020-05-23T11:31:00.0325322+00:00,2020-06-15 07:10:39.503154800+00:00,False
136,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Zuiderzeemuseum - Vrouwenportret in klederdracht,2020-07-01T15:57:51.156+00:00,Vrouwenportret in klederdracht,Portret van vrouw in Terschellinger dracht,"Portret van vrouw in Terschellinger dracht. Vrouw in zwart jak met fluweel passement, witte strokenmuts en zwarte kaper.
","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '86e1f52a-5def-47b7-865e-5bc472f4c811', 'variantId': None}",,datering 1890 - 1920 vervaardiger Siebe Jan Bouma,87acd874-090c-4f51-b169-08d7f60b9c3e,Zuiderzeemuseum,Portret van vrouw in Terschellinger dracht.  Foto uit het Zuiderzeemuseum,True,True,08-07-2020 15:58,08-07-2020 15:46,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#3C68EB', 'textColor': '#FFFFFF'}",3ed1262b-fc15-4ef0-8de0-a85cb2befbf1,nl,7a97a0f8-1c35-48c1-d44e-08d8231f06e6,2020-07-08T15:46:59.9040466+00:00,2020-07-08 15:58:05.156849500+00:00,False
137,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Zuiderzeemuseum - Ratel,2020-07-01T15:57:27.193+00:00,Ratel,Houten ratel,Houten instrument waarmee de komst van iemand aangekondigd kon worden. Hiertoe wordt de tond van het apparaat klepperend om een tandrad gedraaid. Deze ratels werden wel gebruikt door de vuilnisman. Op Marken werden deze ratels gebruikt bij hoog water.,"{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '72a7e313-2457-4cb2-8894-d33bd2c276df', 'variantId': None}",Deze ratels werden wel gebruikt door de vuilnisman. Op Marken werden deze ratels gebruikt bij hoog water.,1930,87acd874-090c-4f51-b169-08d7f60b9c3e,Zuiderzeemuseum,"Houten ratel, instrument om lawaai te maken uit begin 20e eeuw. Afkomstig uit het Zuiderzeemuseum",True,True,08-07-2020 15:57,08-07-2020 15:52,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#3C68EB', 'textColor': '#FFFFFF'}",dbff7de3-75c9-4ac3-8eac-8a9178da9a7f,nl,cbd00468-8816-4065-d44f-08d8231f06e6,2020-07-08T15:52:30.206083+00:00,2020-07-08 15:57:29.752992600+00:00,False
138,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain","Musiom -  Pacific colors, Hans van Horck",2020-07-13T07:58:01.727+00:00," Pacific colors, Hans van Horck",Pacific colors,In dit schilderij van Hans van Horck zie je goed wat hij altijd zoekt: een balans van mooie expressieve kleuren en figuratieve elementen. ,"{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'a4dd0d02-b9c3-4bd4-9b19-de8bbdbc268f', 'variantId': None}",Een schilderij van Hans van Horck ,,336d9069-17b4-4bf0-b171-08d7f60b9c3e,Musiom,In 'Pacific colors' van Hans van Horck het Musiom zie je goed wat hij altijd zoekt: een balans van mooie expressieve kleuren en figuratieve elementen. ,True,True,28-07-2020 11:20,13-07-2020 07:58,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#1500FF', 'textColor': '#FFFFFF'}",aa698284-4867-451b-bf11-6e3d29aff584,nl,c8e8e9ac-06d3-476c-d450-08d8231f06e6,2020-07-13T07:58:05.6018289+00:00,2020-07-28 11:20:08.371188300+00:00,False
139,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Airborne Museum at Hartenstein - Villa van oorlog en vrede,2020-07-16T08:33:50.728+00:00,Villa van oorlog en vrede,De villa van oorlog en vrede,"Villa Hartenstein is het hart van de historische plek waar het Airborne Museum is gevestigd. De villa staat symbool voor de grote veranderingen die het gebied onderging tijdens de Tweede Wereldoorlog. 

### Aantrekkingskracht
In de 19e eeuw had de mooie omgeving van Oosterbeek een grote aantrekkingskracht op rijke lieden uit het westen, die er hun buitenplaats lieten bouwen. Hartenstein symboliseert dus ook de idylle van voor de oorlog. 

### Hoofdkwartier
Tijdens de hevige negendaagse Slag om Arnhem werden veel gebouwen en buitenplaatsen verwoest. Villa Hartenstein was het hoofdkwartier van de Britse luchtlandingstroepen. De hele geschiedenis van Hartenstein is in de nieuwe vaste presentatie opgenomen, waardoor de verschrikkelijke gevolgen van oorlog nog intenser voelbaar zijn. Hartenstein vertelt je de persoonlijke verhalen van militairen en burgers, allen vertolkt door de unieke collectiestukken van het museum.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'b8b226cf-120c-4fba-a3a9-d754747ae896', 'variantId': None}",Villa Hartenstein,Daan van Oort,c804a952-fafc-41ae-af8e-08d7f60b9c3e,Airborne Museum at Hartenstein,De villa staat symbool voor de veranderingen die het gebied onderging tijdens de Tweede Wereldoorlog. Hartenstein was het hoofdkwartier van de Britse.,True,True,10-08-2020 12:33,16-07-2020 08:33,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#FE4D00', 'textColor': '#FFFFFF'}",087f6c49-e20c-44b2-85b8-1cfb6988602e,nl,db7023ac-de6e-4d9c-2c5c-08d82962f9ce,2020-07-16T08:33:54.7053939+00:00,2020-08-10 12:33:18.607640200+00:00,False
140,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Museumpark Archeon - Romeinse schepen,2020-07-16T08:51:23.995+00:00,Romeinse schepen,Romeinse schepen van Zwammerdam,"In de Restauratiewerf van Museumpark Archeon wordt een Schip van Zwammerdam gerestaureerd waar je bij staat. Sterker nog: soms mag je gewoon een handje meehelpen! 

### Plankje voor plankje
Het Romeinse schip is tweeduizend jaar oud. Daarom ontbreekt er ook het een en ander. Van de originele planken en binten, plus nieuwe onderdelen die in de werf worden gemaakt, wordt het schip plankje voor plankje weer in elkaar gezet.
In de Restauratiewerf bezoek je ook een expositie over de opgraving van de zes Romeinse schepen.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'a916341a-58b7-4977-a06a-4390445484ec', 'variantId': None}",De Restauratiewerf van Museumpark Archeon,,bd40e41f-43c8-4048-b122-08d7f60b9c3e,Museumpark Archeon,In de Restauratiewerf van Museumpark Archeon wordt een schip gerestaureerd waar je bij staat. Sterker nog: soms mag je gewoon een handje meehelpen! ,True,True,16-07-2020 08:51,16-07-2020 08:51,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#C9F30C', 'textColor': '#241F1C'}",8e92074b-6412-4c72-b2ef-1a97eca66d7f,nl,1f2b2b63-fd99-401b-2c5d-08d82962f9ce,2020-07-16T08:51:42.2736397+00:00,2020-07-16 08:51:42.342610700+00:00,False
141,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Luchtvaartmuseum Aviodrome - Vliegtuig van de vrijheid,2020-07-16T09:00:49.722+00:00,Vliegtuig van de vrijheid,Het vliegtuig van de vrijheid,"Wist je dat dit beroemde 4-motorige vliegtuig zijn eerste vlucht maakte in 1969? Deze Boeing 747-206 met registratie PH-BUK heeft gevlogen tot november 2003. In zijn dienstjaren heeft dit toestel maar liefst 98 miljoen kilometer afgelegd in meer dan 100.000 
vlieguren! 

### Ontdek het!
De Jumbo Jet die je ontdekt bij Aviodrome is een zogenaamd combivliegtuig. Daarbij is het achterste deel van het hoofddek ingericht als vrachtruim, met ruimte voor 7 vliegtuigpallets of een combinatie met paardentrailers. Om de allereerste Boeing 747 te bouwen waren 75.000 bouwtekeningen en 15.000 uur aan windtunneltesten nodig. Die wil je toch bekijken?","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '1b1c6942-d36a-4586-9b37-a4694c69589e', 'variantId': None}",De Boeing 747,,b5514b92-dd11-4b0a-af94-08d7f60b9c3e,Luchtvaartmuseum Aviodrome,De Jumbo Jet die je ontdekt bij Aviodrome is een zogenaamd combivliegtuig. Die wil je toch bekijken?,True,True,16-07-2020 14:09,16-07-2020 09:00,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#1E1B6D', 'textColor': '#FFFFFF'}",e679fac5-3ed4-47b5-b4f9-75aa40bc7124,nl,da8b341a-260b-42fe-2c5e-08d82962f9ce,2020-07-16T09:00:52.8885947+00:00,2020-07-16 14:09:15.981133+00:00,False
142,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Belasting & Douane Museum - De Trompbank,2020-07-16T09:14:10.96+00:00,De Trompbank,Halbank met portret van luitenant-admiraal Cornelis Tromp,De Trompbank heeft een schildering van de zeeslag bij Oland in juni 1676. Als inzet had deze zeeslag twee zaken. Het terugwinnen van de door de Zweden ingelijfde Deense kustprovincies Skane en Blekinge en de heerschappij over de tol bij de Sont (zeedoorgang tussen Denemarken en Zweden). Bewonder de Trompbank in het Belasting & Douane Museum.,"{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'f3a3b136-0977-4551-b9a7-d6b579c29f8a', 'variantId': None}",De Trompbank,,bfb74b91-9e53-4486-af98-08d7f60b9c3e,Belasting & Douane Museum,Bewonder de Trompbank in het Belasting & Douane Museum. Op de bank zie je een schildering van de zeeslag bij Oland in juni 1676.,True,True,16-07-2020 09:14,16-07-2020 09:13,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#F30CA6', 'textColor': '#FFFFFF'}",b134f0bb-9646-42d0-8a75-2013c67d67fd,nl,989fa240-893c-4fc7-2c5f-08d82962f9ce,2020-07-16T09:13:18.4856281+00:00,2020-07-16 09:14:13.965182300+00:00,False
143,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Botanische Tuinen Utrecht - Stinkende pronkstukken,2020-07-16T09:24:23.325+00:00,Stinkende pronkstukken,Stinkende pronkstukken in het moeras,"Het Taxodiummoeras met moerasaronskelken is één van de Utrechtse kroonjuwelen in de tentoonstelling ‘Kroonjuwelen’ die in de Nederlandse botanische tuinen te zien is. In het moeras zie je de witte moerasaronskelk (Lysichiton camtschatcensis) en de gele moerasaronskelk (Lysichiton americanus). De ‘witte’ komt uit Azië en de ‘gele’ uit Noord-Amerika. Daar heet de plant ‘skunk cabbage’, oftewel stinkdierkool, vanwege de koolachtige bladeren en de onaangename (teer)lucht. 

### Bloeiwijzen
Het opvallendst aan moerasaronskelken zijn de grote bloeiwijzen in het vroege voorjaar en de enorme bladeren die zich ontwikkelen na de bloei. De bloeiwijzen verspreiden een vieze geur om bestuivers, zoals aasvliegen en kevers, te lokken. De twee soorten bloeien in april.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'cf483cdf-73ab-4171-8eb5-963bd185e009', 'variantId': None}",Het Taxodiummoeras,,58ac5828-6959-4fdc-afa0-08d7f60b9c3e,Botanische Tuinen Utrecht, In het moeras zie je de witte moerasaronskelk en de gele moerasaronskelk. De twee soorten bloeien in april.,True,True,16-07-2020 09:24,16-07-2020 09:24,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#F2F707', 'textColor': '#241F1C'}",ed922dcc-ecad-4ba7-b057-4bf420c15f68,nl,f2fa1628-ff03-4334-2c60-08d82962f9ce,2020-07-16T09:24:30.1230436+00:00,2020-07-16 09:24:30.492938500+00:00,False
144,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Czaar Peterhuisje - Czaar Peterhuisje,2020-07-16T09:30:46.626+00:00,Czaar Peterhuisje,Het huis van de tsaar,"Het Czaar Peterhuisje in het centrum van Zaandam is één van de oudste houten huizen van Nederland. In dit inmiddels wereldberoemde huisje logeerde de Russische tsaar Peter de Grote in 1697. 

### Bezoekers
Veel mensen, waaronder Russische tsaren, Nederlandse vorsten en zelfs Napoleon, brachten een bezoek aan het Czaar Peterhuisje. De talloze namen die in de ramen en wanden gekerfd staan, herinneren daar nog steeds aan evenals de vele memorabilia en curiositeiten. ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'df5a1b84-acbe-4634-8a52-ab8d7752116e', 'variantId': None}",Een van de oudste houten huizen van Nederland,,33eaa9e8-e868-4dfa-afab-08d7f60b9c3e,Czaar Peterhuisje,Bewonder een van de oudste houten huizen van Nederland in het centrum van Zaandam. In het Czaar Peterhuisje logeerde de Russische tsaar Peter de Grote.,True,True,16-07-2020 09:31,16-07-2020 09:31,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#3C68EB', 'textColor': '#FFFFFF'}",9e22dc11-5575-4c3e-afa3-efe2fc20b1a8,nl,20094786-be7d-4d33-2c61-08d82962f9ce,2020-07-16T09:31:27.7299922+00:00,2020-07-16 09:31:27.774795200+00:00,False
145,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Museum de Kantfabriek - Kantklosmachines,2020-07-16T09:39:50.498+00:00,Kantklosmachines,Kantklosmachines in de Kantfabriek,"Wie binnenkomt stapt het verleden in. Machines ratelen volop in een fabriek die de sfeer van de jaren 30 ademt. In deze tijd van verandering, vernieuwing en innovatie wil Museum de Kantfabriek oude technieken inzetten voor moderne toepassingen. 

### Kantvernieuwing
De zes nog dagelijks werkende kantklosmachines vormen niet alleen het pronkstuk van het museum, maar zijn ook de spil in het project Kantvernieuwing. Dankzij een nieuw computerprogramma kun je nieuwe kantpatronen ontwerpen en maken op onze kantklosmachines. Kortom, binnenkort kan iedereen z'n 'eigen' kant ontwerpen en fabriceren. ","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '7d74fd40-0f80-4e68-bad6-fb67d1411090', 'variantId': None}",Werkende kantklosmachines,,b53407e6-c35d-4cf3-b115-08d7f60b9c3e,Museum de Kantfabriek,"Stap binnen in het verleden en adem de jaren 30. Ontdek meer over deze tijd van verandering, vernieuwing en innovatie.",True,True,16-07-2020 09:39,16-07-2020 09:39,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#FE4D00', 'textColor': '#FFFFFF'}",a30d96b0-cf42-4a14-a7cd-ac107845ca82,nl,fd932f96-254d-4f6d-2c62-08d82962f9ce,2020-07-16T09:39:56.292548+00:00,2020-07-16 09:39:56.331855100+00:00,False
146,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Design Museum Den Bosch - Diadeem,2020-07-16T09:47:39.933+00:00,Diadeem,Diadeem voor Máxima,"Een diadeem (of tiara) gemaakt ter gelegenheid van het huwelijk van Máxima Zorreguieta met kroonprins Willem-Alexander in 2002. Waar normaal edelstenen zitten zijn de portretten van vijf Oranje-koninginnen uitgespaard. In het midden Beatrix, als de centrale ‘beschermheilige’. De koninginnen beschermen de jonge bruid, die net als Diana door paparazzi achtervolgt dreigt te worden. Tijdens officiële gelegenheden draagt Máxima het diadeem, na afloop kan zij het vastklikken in haar helm en als moderne vorstin wegrijden op haar brommer. 

### Ontwerpwedstrijd
In 2002 organiseerde ons museum een ontwerpwedstrijd voor een eigentijds diadeem. Kunstenaar en sieraadontwerper Ted Noten won met zijn eigenzinnige en geestige interpretatie van het moderne koningschap. Een pronkstuk in de sieradencollectie van Design Museum Den Bosch!","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'f75e7859-03ee-4ed1-91f4-724f0550eb74', 'variantId': None}",Diadeem voor Máxima Zorreguieta,,0f9ebafc-5091-4c0d-afb4-08d7f60b9c3e,Design Museum Den Bosch,Een diadeem gemaakt voor het huwelijk van Máxima met Willem-Alexander. Ontdek het pronkstuk in de sieradencollectie van Design Museum Den Bosch!,True,True,16-07-2020 09:47,16-07-2020 09:47,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#4A2F74', 'textColor': '#FFFFFF'}",4df060eb-4afd-472a-8b81-bd6f853117c4,nl,9447ee76-ed1a-4cdb-2c63-08d82962f9ce,2020-07-16T09:47:43.3554356+00:00,2020-07-16 09:47:43.400003900+00:00,False
147,"Museumvereniging.Persistent.Domain.Items.Showpiece, Museumvereniging.Persistent.Domain",Drents Museum - Diasporalia,2020-07-17T09:09:47.88+00:00,Diasporalia,Diasporalia - Koen Theys,"Tot en met 13 september 2020 zie je in het Drents Museum, op de bovenverdieping van het Drostenhuis, het kunstwerk Diasporalia van Koen Theys. Het werk is een sculpturale installatie, bestaande uit twaalf bronzen matrassen die bedekt zijn met persoonlijke bezittingen van vluchtelingen. 

### Verhalen
Diasporalia is een bundel verhalen over mensen die er niet zijn. Volgens Theys schuilt er achter elke slaapplek, een verhaal waarin de mens als individu centraal staat, op zoek naar identiteit, vrijheid en veiligheid.","{'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '17dcbf2f-dedc-4b5e-bc46-1c7fcd7a7754', 'variantId': None}",De sculpturale installatie,,0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,Bewonder het kunstwerk Diasporalia van Koen Theys in het Drents Museum. Ontdek verhalen over mensen die er niet zijn.,True,True,17-07-2020 09:09,17-07-2020 09:09,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",c07794ce-ed62-4087-a257-662059f00159,nl,758e5da6-af30-4716-2c64-08d82962f9ce,2020-07-17T09:09:48.0829301+00:00,2020-07-17 09:09:48.121086400+00:00,False
